unit_nr,time_in_cycles,vibration,temperature,pressure,flow,power,RUL,failure_mode
20,80,0.3839502303921754,41.105538530051874,4.934389776541253,96.06411839945272,222.93591138056823,79,misalignment
20,81,0.2767685462509368,40.6311671121102,5.072123956443079,96.92928357168284,223.62255065207265,78,misalignment
20,82,0.2080435603203742,41.17211758253411,4.990366764830747,95.17188469054769,223.45881648887263,77,misalignment
20,83,0.1017264384122081,40.96023820239028,5.061671784483666,96.7522505856716,223.0558790826453,76,misalignment
20,84,0.0696151649351281,41.10231868125607,4.954948606265145,95.27678919946707,224.32294512816435,75,misalignment
20,85,0.0304455656875459,40.855753227857285,4.993292409016906,96.04019337127734,225.370385989286,74,misalignment
20,86,0.0522482323639172,41.33203310753731,5.034009619935324,97.146471130284,223.8450552873677,73,misalignment
20,87,-0.0020584880636825,40.666491405138096,4.929042584356542,94.44862461305472,226.3192341063109,72,misalignment
20,88,0.0004619935499224,41.11663682329777,4.961073083430307,96.6814199077256,225.9986492108661,71,misalignment
20,89,0.0620463070785432,40.62114903541136,5.015150781879758,94.9392853032201,224.01491718925385,70,misalignment
20,90,0.1025580633558904,41.21277719364328,5.050317206563102,94.8958362207387,226.5145529522582,69,misalignment
20,91,0.2198360666684306,41.40474016335606,4.993583211451594,94.1123762784242,229.4562028959172,68,misalignment
20,92,0.300283734960597,41.18586588984693,5.045130517986247,91.81953834284644,225.33117038780225,67,misalignment
20,93,0.3669869955348372,40.57276311533936,5.054410959091992,95.43710896015467,227.3736764062564,66,misalignment
20,94,0.4708125987716849,41.45266879059815,5.024376057501591,93.52028424636134,227.7883303817888,65,misalignment
20,95,0.5735140310727023,40.8112554786434,5.070611116523889,96.96188380702728,227.17706988147413,64,misalignment
20,96,0.6708201020494815,40.73476167505165,4.940206175967867,95.65950393423856,226.97438194846316,63,misalignment
20,97,0.8163223466838319,41.30101569279916,4.977635661044289,94.65416903636935,226.22229723998845,62,misalignment
20,98,0.874667410609175,41.68075390321532,5.018264958567336,94.9515721756103,226.0677444229304,61,misalignment
20,99,0.978543485898635,41.49818977722844,4.982362843759315,94.36102851752288,227.2427041092054,60,misalignment
20,100,1.0742438123469675,42.04346995160915,4.940836415573607,96.76831877541656,228.8093671828702,59,misalignment
20,101,1.120805342220529,42.52743348536022,5.013128725206193,95.27349914559495,227.4671110564697,58,misalignment
20,102,1.1989023284335638,42.56540333154062,5.031230315618012,95.10637039987613,229.83088389597165,57,misalignment
20,103,1.1963237394368953,42.64624466890272,4.987236715891205,95.39865754132563,229.9407504396565,56,misalignment
20,104,1.162791559303311,42.72717630395925,4.980438982030456,95.6184709752514,225.56790969503515,55,misalignment
20,105,1.1736636949570232,42.98498799193066,4.984327298950428,95.59302154441556,229.2229292005151,54,misalignment
20,106,1.116696932635812,43.41218997596201,5.013835332073649,94.53420059891413,227.98821624991157,53,misalignment
20,107,1.101065540351367,43.11508905326161,5.062684137512357,94.21716937883411,228.87980049817844,52,misalignment
20,108,1.0631573530691252,43.72825560781399,5.003916339074903,95.59486382747184,227.734975781284,51,misalignment
20,109,0.9700424883990012,44.268642238771655,5.013220921807631,96.34044301965204,232.44657072807505,50,misalignment
20,110,0.8705551956353657,44.6373743556163,5.065816318864076,96.51246191211727,231.0935360278215,49,misalignment
20,111,0.8153561953511339,43.78322719418384,5.0225325167870105,93.64951526781118,231.48527229395543,48,misalignment
20,112,0.7399072468605689,44.29533347270144,5.016686038659952,92.61299610369691,232.74961979360225,47,misalignment
20,113,0.702723439383186,44.45429910538318,5.121788716978859,93.59425227603488,229.9562277889237,46,misalignment
20,114,0.6782313589414635,45.87324184808639,4.988637568465323,93.77575052910004,231.38742773404155,45,misalignment
20,115,0.6338217933924005,45.05474064704372,5.072002314539295,95.15589503588453,233.56050089870644,44,misalignment
20,116,0.6357607199175237,44.73629376118858,5.037804230571514,94.46743148920244,232.33536226073312,43,misalignment
20,117,0.5803579814404929,45.89980310138064,5.015739214124468,93.28933744160894,234.9740452870748,42,misalignment
20,118,0.6643020043183326,46.14729519535901,5.029736021055872,92.2380221366225,235.7497408182288,41,misalignment
20,119,0.6799794435322173,46.45998431006304,4.947611678289374,94.98157163944516,235.7622790865064,40,misalignment
20,120,0.7656640260215554,46.14449818508747,5.084220590405149,92.31546301772806,235.54223463876528,39,misalignment
20,121,0.818589503489654,46.656810894798376,5.026343930448031,95.03177881282676,234.90826089540823,38,misalignment
20,122,0.9509609753446636,46.72886254919599,5.059870415825526,93.36960624405022,237.33285489184823,37,misalignment
20,123,1.0269030635675502,46.8385264091252,5.032512490647046,95.58508677178372,237.53353132304176,36,misalignment
20,124,1.1751686161498032,47.15329920782967,5.040744671198949,93.70282096989828,234.07048723640693,35,misalignment
20,125,1.3062546657397158,47.15310965291776,5.024247640254941,94.66779666067804,235.9608345161934,34,misalignment
20,126,1.4279425866653803,47.87923819994682,4.8922576369055735,94.38024143030806,235.0149990856596,33,misalignment
20,127,1.5687724159391765,47.62191273682194,5.012052622824894,91.15993821238663,235.71982297221984,32,misalignment
20,128,1.6662108626835108,47.99870790968275,5.032437809946662,92.13565918490072,237.72151401834145,31,misalignment
20,129,1.833493912534028,48.26142208089704,5.008423385817295,92.36899384768752,239.83460899081788,30,misalignment
20,130,1.9385833207255456,48.27177951021339,4.9704673279072376,94.52081298785384,237.0786328879345,29,misalignment
20,131,1.978122317294067,48.5984349588764,5.045342495596199,91.76522584984168,237.2432084237406,28,misalignment
20,132,2.0604242265276604,48.885700090201176,5.025379464282149,94.06763292337548,240.5282686001812,27,misalignment
20,133,2.1349528668261297,48.99943400174976,5.064175033584774,94.66567114224006,240.5703339935993,26,misalignment
20,134,2.1289979589932506,49.33524929624059,4.991351979807123,93.02841447897342,236.23373066518468,25,misalignment
20,135,2.1443632900477865,49.13958444460725,4.939437580862051,94.0264731331049,238.93440347931588,24,misalignment
20,136,2.1439485253107846,49.97371131686285,4.953192842203313,92.37093749309808,235.03033078818487,23,misalignment
20,137,2.130958734509237,49.85282510005327,4.945743061334855,93.41298592040808,242.82555949177905,22,misalignment
20,138,2.090854114869342,50.36753691533468,5.02491297386819,91.66206240407372,239.75118294985717,21,misalignment
20,139,2.0561666200509605,50.3412319357267,4.981312909200881,94.1731286383716,243.09350704884045,20,misalignment
20,140,1.9776370483163916,50.274328602322,4.912909315947355,92.07485436605532,235.43605361158296,19,misalignment
20,141,1.9101777116201444,50.70772760456308,5.018402318103217,93.72168897860875,237.3973416505144,18,misalignment
20,142,1.853179781368052,51.06298053772476,5.038489805806052,91.78810238357389,237.5310125425084,17,misalignment
20,143,1.7528510239467454,50.92489763411305,5.0533136600832025,93.93689020298706,238.5924252216252,16,misalignment
20,144,1.7104159727637742,51.00552596788532,5.006393334192332,92.3320038358247,242.5095756693448,15,misalignment
20,145,1.6232227024717292,51.49042594639285,5.036868999347834,93.71271359992129,246.2914747892342,14,misalignment
20,146,1.6395796393921187,52.03704553385659,4.972817131121617,93.2261076904384,239.91567929996532,13,misalignment
20,147,1.5642234418599148,52.39227468348125,5.043674518408821,92.60968105847476,241.8673753143404,12,misalignment
20,148,1.5824915737981924,52.71550829978834,5.05288746050972,92.1850518903571,242.79018460443484,11,misalignment
20,149,1.5898047966036115,52.83386199395108,5.077850717120397,93.61493718953122,241.56689768204723,10,misalignment
20,150,1.6757025877808915,52.628166489543176,5.020315572187936,90.43151946092556,243.0006339371197,9,misalignment
20,151,1.6949599025059578,52.86962174220434,4.957196784617175,94.33252156989738,250.0575780154512,8,misalignment
20,152,1.7808756971634614,53.1122335611638,4.897004563215352,93.10841352528378,245.93746972475185,7,misalignment
20,153,1.8269695318991848,53.62596460776754,5.003341408603728,94.24885818206432,239.90939738394823,6,misalignment
20,154,1.9804429354490216,53.141421454612136,4.96891016229048,93.8566406042934,241.7231015040508,5,misalignment
20,155,2.085307915208055,54.100153813809584,5.020461986432768,92.023927064257,238.70704132464684,4,misalignment
20,156,2.171686041377867,53.95580825557468,4.991849895468886,91.22210216822604,247.8370863573988,3,misalignment
20,157,2.3204729013633902,53.87711583415438,4.972510409152353,92.91762581997996,247.65528845069855,2,misalignment
20,158,2.482640468062004,54.060231296941176,5.07106311854548,91.23777326134108,245.5306995845185,1,misalignment
20,159,2.552770169640332,54.2108763423155,5.030608411291903,91.59117084834035,240.2624271159968,0,misalignment
