run_id,t,vibration,temperature,pressure,flow,power,RUL,failure_mode
0,600,3.227897463848,542.3271490224947,277.76320419890754,824.7308730190039,307.7802832391443,2976,bearing_degradation
0,624,3.027019602039263,552.8332952174164,277.46998819325927,849.874977968372,302.49050437805727,2952,bearing_degradation
0,648,2.941474689916136,552.0814253007377,280.2551843408605,869.8045476781626,308.59445522968383,2928,bearing_degradation
0,672,3.115521912661264,545.5896296724261,278.220974429207,860.4526905103834,313.4365393331948,2904,bearing_degradation
0,696,3.6740908091886957,552.1935618721444,278.54461746238155,851.3201316070697,307.5155454147588,2880,bearing_degradation
0,720,2.975770544448829,559.1158410614838,278.6820037452073,836.4060786953006,302.0895215736377,2856,bearing_degradation
0,744,3.1026092682387145,548.8072617502623,277.78587237044536,851.6755371612564,303.124909943301,2832,bearing_degradation
0,768,3.309316652940331,547.7605268394304,278.47974445269995,854.1974993987825,305.1586854960744,2808,bearing_degradation
0,792,3.253334084212982,558.1646410922507,277.12335315463804,844.1625331917242,303.62554851465217,2784,bearing_degradation
0,816,3.263516161720608,555.8912014813214,277.1803827363468,849.7674205880444,301.8440984519498,2760,bearing_degradation
0,840,3.61884013615307,568.1054760718913,274.9617701439466,861.5966245839604,307.7720363848085,2736,bearing_degradation
0,864,3.208798183721024,546.2871491962094,277.7155205018368,837.8272558025827,306.094013341371,2712,bearing_degradation
0,888,3.3563887118045894,556.561936210191,273.60091798657555,835.7170039504086,308.3486044177903,2688,bearing_degradation
0,912,3.4106664081159948,554.6194545357615,277.5271161412218,853.1269932599422,313.53193706107646,2664,bearing_degradation
0,936,3.2816415566053316,553.416406420266,276.31876796767034,850.6754263619808,306.61823583037824,2640,bearing_degradation
0,960,3.2083633547090606,557.7525610924733,277.54917021890196,856.2883829541281,302.0728999765984,2616,bearing_degradation
0,984,3.48711935423874,553.1313732115631,274.6223433318367,851.5979381190376,306.20553753873224,2592,bearing_degradation
0,1008,3.741195652141618,543.678118950077,272.4012852639227,840.122449368258,312.2521260855832,2568,bearing_degradation
0,1032,3.552431229626599,549.2032123594369,275.85826938605294,850.0219265146541,311.9838513535848,2544,bearing_degradation
0,1056,3.528035893549325,560.3421672366015,274.38817466228585,834.1787345670383,311.39319823806784,2520,bearing_degradation
0,1080,3.5499059428825417,559.460144519022,272.838886633579,842.99681288267,305.8764663841895,2496,bearing_degradation
0,1104,3.521900432306393,551.8144040517482,277.85596653938916,850.427992309664,312.95951309016345,2472,bearing_degradation
0,1128,3.7615507285074523,556.277985320724,279.4424764542841,841.694857832761,314.2844953901853,2448,bearing_degradation
0,1152,3.531777145277993,567.7596902324492,274.5660971284509,869.8805218222983,306.12289185055016,2424,bearing_degradation
0,1176,3.427839836494125,553.7640660091657,275.9284583455571,826.1781575117634,309.5921495122874,2400,bearing_degradation
0,1200,3.4180700699598576,553.94208340109,275.3844287666404,839.5250964300119,320.1020098184106,2376,bearing_degradation
0,1224,3.6913216356712617,555.0329935255727,274.6022031560476,835.5222016613009,306.50062861768305,2352,bearing_degradation
0,1248,3.862911286429756,557.1948785478431,277.167474427776,837.7965119254204,301.87456665378136,2328,bearing_degradation
0,1272,3.7639438818518327,552.4954940861362,277.78028292085725,838.2700177651913,317.514522172324,2304,bearing_degradation
0,1296,3.70539576829721,557.3506468154955,273.9427856214688,831.3357931314101,316.4830238585228,2280,bearing_degradation
0,1320,3.846601696697721,544.678852031252,275.6895337341898,852.0270214857263,308.71516338211285,2256,bearing_degradation
0,1344,3.830742760437486,556.1619938189313,278.08906606786775,838.929047026129,310.63504109065957,2232,bearing_degradation
0,1368,3.9518410346928317,554.8131490545758,276.81807240642996,845.9357333558866,305.27532474905524,2208,bearing_degradation
0,1392,4.052099646909792,553.5527151154798,277.035394876801,839.8517423808976,312.0447613630485,2184,bearing_degradation
0,1416,3.7352699876859026,552.3437132579976,278.0159706148848,837.191195877138,317.629568576857,2160,bearing_degradation
0,1440,3.552868178643874,551.7531331205779,277.9096903447465,860.7227923608685,309.2869757912086,2136,bearing_degradation
0,1464,3.8765121361617587,550.8123945151999,277.17728526060614,853.1293218220941,316.58550989393143,2112,bearing_degradation
0,1488,3.801812830783814,543.3696587590609,275.32987482956236,825.1179960004486,314.71861928695216,2088,bearing_degradation
0,1512,4.104995777807944,553.6999082407856,274.1950339650838,823.9586255166412,315.4890844544057,2064,bearing_degradation
0,1536,3.8970366194929316,560.6016489477055,275.08695553062637,854.0260883563649,310.3784540970682,2040,bearing_degradation
0,1560,3.7497812415610574,553.5229448796458,273.73118662795326,838.3014660845124,311.22687908533254,2016,bearing_degradation
0,1584,3.970436180418914,558.4555627545099,270.81502625397866,826.9091766606577,303.96613782764297,1992,bearing_degradation
0,1608,3.858126352949209,549.9589956497975,274.0810018683999,853.7573513254034,310.5666529374495,1968,bearing_degradation
0,1632,4.345721361116011,548.9115122297947,275.27505248767443,844.891240500991,319.4174272901563,1944,bearing_degradation
0,1656,4.203120457582491,551.7661907846616,273.30546116446766,845.6157108483233,309.1533390294886,1920,bearing_degradation
0,1680,4.254568750339855,550.4725006513993,274.01444042552276,851.0953927200591,310.09849173071547,1896,bearing_degradation
0,1704,4.262768595937574,549.7648019433246,274.01192656806654,829.8002284171761,317.4009491185356,1872,bearing_degradation
0,1728,4.333174198953982,558.0088701924436,276.9537135484378,826.4849917861583,316.41384145996545,1848,bearing_degradation
0,1752,4.401775136844073,564.7346217194298,273.4411254519502,858.509542949032,318.04931624898154,1824,bearing_degradation
0,1776,4.17526739157459,552.5852831252174,276.7932667643669,828.228332392577,308.983897299548,1800,bearing_degradation
0,1800,4.067510721029694,547.5409087187485,268.57501901630405,830.2776220292444,327.8202897465017,1776,bearing_degradation
0,1824,4.17755323218234,559.36398665582,276.6157115626581,832.1756462045423,309.1212331291637,1752,bearing_degradation
0,1848,4.321700753331408,548.9804959031298,276.4348122297252,863.0994592369052,316.17123656867034,1728,bearing_degradation
0,1872,3.9675343347890593,550.3236718927279,275.5645093467784,847.1338330041152,314.8067225206571,1704,bearing_degradation
0,1896,4.5470924073174475,558.7949782709585,269.6561639935925,851.7540797443538,309.8667924131748,1680,bearing_degradation
0,1920,4.114469712777512,555.5734519272322,275.637773990445,843.9616754557873,314.14895288593374,1656,bearing_degradation
0,1944,4.511946358849662,553.0441241233375,273.41976164864946,835.8811278879876,316.31653800442933,1632,bearing_degradation
0,1968,4.4197784893970615,556.9017562555191,268.3813251201507,848.1129128326016,313.1501339406826,1608,bearing_degradation
0,1992,4.510484164902775,554.5929558471422,275.9563554156694,826.133840292032,321.28611810767427,1584,bearing_degradation
0,2016,4.419458379384351,566.167738280633,276.1683461570979,830.647165479035,315.99187127268766,1560,bearing_degradation
0,2040,4.5451950092384426,553.420976328893,269.3909758562696,848.8297517926148,310.29362664490856,1536,bearing_degradation
0,2064,4.464040541527721,552.3129373133879,273.4708421506002,827.8274476917322,310.0693723366535,1512,bearing_degradation
0,2088,4.4734563738051705,554.6848341300622,275.8171822428884,839.4091853083812,320.43082545305725,1488,bearing_degradation
0,2112,4.444226988113371,554.9761919340494,275.4203226269143,839.764876556446,310.1661460864983,1464,bearing_degradation
0,2136,4.82949893756242,560.0982182590216,274.55212210231906,835.8133799666284,319.3821303652454,1440,bearing_degradation
0,2160,4.677372742000925,547.2423110673429,267.505494240205,821.4888152515115,320.2232759283348,1416,bearing_degradation
0,2184,4.70039038925929,560.0767960008366,274.17908553327163,834.610711088113,313.22322318037993,1392,bearing_degradation
0,2208,4.5841973555805655,555.9869061251336,272.2037922032521,832.5503162306751,322.8536904188744,1368,bearing_degradation
0,2232,4.726825596821007,563.3241150221281,274.551715057437,842.314398632877,310.01103188119185,1344,bearing_degradation
0,2256,4.660464818633296,559.9484481108814,272.9923229168677,841.7049053869947,320.2822946699928,1320,bearing_degradation
0,2280,4.781366072439418,563.5268056219223,272.3602367794222,844.2796145993688,318.79571033201995,1296,bearing_degradation
0,2304,4.720178662988372,559.7229909395908,273.60180769881845,833.640137270256,318.6050101213455,1272,bearing_degradation
0,2328,5.186459897235049,564.616779653775,271.8961732578565,845.5277795046588,313.51051678509714,1248,bearing_degradation
0,2352,4.881147926657015,571.4921822805746,272.11144544021613,824.6399326722632,314.9148899780004,1224,bearing_degradation
0,2376,4.910090814398973,560.2238178427244,270.96955200174244,821.8809526734765,327.894010125103,1200,bearing_degradation
0,2400,4.889271325047428,564.130694290861,268.7891820176309,816.6442727583337,326.07577504435875,1176,bearing_degradation
0,2424,5.019300989261396,562.9822469045678,273.05570694754255,834.90702760428,323.910422942619,1152,bearing_degradation
0,2448,5.107741646475754,574.1249089712973,270.2279393606588,832.2670177566143,325.0992405176484,1128,bearing_degradation
0,2472,5.221687438135572,564.7369586716164,271.3584162679185,847.5931561185461,324.83006772335636,1104,bearing_degradation
0,2496,5.179598159372892,563.9898723268142,272.25394791690786,833.1133741295113,319.183218938569,1080,bearing_degradation
0,2520,5.083757386466556,565.5086154301792,267.42956471286914,842.2337634794427,321.23801775907174,1056,bearing_degradation
0,2544,5.144291150901348,568.4680797550755,267.7973021926463,847.5329657658308,313.83745810979497,1032,bearing_degradation
0,2568,5.521239068841055,565.9258082449703,270.8405228467816,832.4368092435088,320.9515218659623,1008,bearing_degradation
0,2592,5.448875714702895,568.7977500545664,272.2691269645993,842.1805221010718,327.517071247696,984,bearing_degradation
0,2616,5.612827945685663,572.1726759421521,272.7680765412983,849.119275489552,318.49646375871436,960,bearing_degradation
0,2640,5.680934087981651,571.5559662837146,268.0173710082482,826.6183722519444,327.11570602343613,936,bearing_degradation
0,2664,5.6351534928944,577.0385428848792,272.39326296882564,839.1485233824465,322.6579286934688,912,bearing_degradation
0,2688,5.476529313511977,572.0298912775928,270.54986076336735,831.9796561680068,315.4731406716513,888,bearing_degradation
0,2712,5.7387197691334295,573.3502508059454,269.19368550980704,826.9551011750686,317.0634024332685,864,bearing_degradation
0,2736,5.9694052756579055,576.4753087437114,269.5828962878812,823.2354825950978,327.3965143485388,840,bearing_degradation
0,2760,5.741719034746705,587.0906996967195,272.4037146640803,826.593514278213,325.7626204262919,816,bearing_degradation
0,2784,5.90946793055898,572.675323781539,271.26801157017115,839.0002900575201,323.7088203649381,792,bearing_degradation
0,2808,5.906015782682546,586.9781220607264,270.7406130455106,822.1915554443825,322.0298409287602,768,bearing_degradation
0,2832,6.163798248323458,572.188800826944,271.0469914776158,832.6927297591137,324.652839888143,744,bearing_degradation
0,2856,5.906271357229071,579.9981854944856,272.3361955532324,846.231944068529,328.20148124626627,720,bearing_degradation
0,2880,6.231090268749896,577.903068534109,270.20580086519334,842.4901096341894,331.37926640243643,696,bearing_degradation
0,2904,6.052037335648467,576.270311984057,270.4286377729085,832.5949237706184,331.818420997203,672,bearing_degradation
0,2928,6.0544853334096755,584.5887952426333,272.5163414802756,854.6969041335872,326.25979950379246,648,bearing_degradation
0,2952,6.225476120095614,584.839483168555,269.4968267514737,856.6303641391166,323.7403415481774,624,bearing_degradation
0,2976,6.31080813204451,580.180425997549,271.31628119056137,837.8612243153973,325.5312400390943,600,bearing_degradation
0,3000,6.596644613767645,572.864363313158,268.9925910386537,812.8145708411569,327.6106017862754,576,bearing_degradation
0,3024,6.408334641398891,581.9797626768625,269.0882653171764,846.2644819701626,327.7903347192254,552,bearing_degradation
0,3048,6.4398778266158745,585.5226872214507,269.6319004864007,814.3602365996641,331.9399331857005,528,bearing_degradation
0,3072,6.700763047483249,585.5824013893067,270.7905457059735,851.9614611072008,336.1787786095833,504,bearing_degradation
0,3096,6.601908922696364,590.0996764089583,272.0683639251021,847.935849007423,324.77372685192955,480,bearing_degradation
0,3120,6.465453338879126,596.7343798138165,269.7930905270776,854.7421250413802,336.7794245441223,456,bearing_degradation
0,3144,6.8157499951373675,589.8827075195874,266.5203261773529,839.5026555836772,332.061196233792,432,bearing_degradation
0,3168,6.551569795819338,591.398841838788,270.7028925870679,833.1861423281816,325.8958850490739,408,bearing_degradation
0,3192,6.615165377319379,590.0475753235623,274.2676843482914,832.1989886630978,334.09282419432543,384,bearing_degradation
0,3216,6.635180419602271,595.9155122452946,269.49733766213467,831.1373982896911,335.22824150709585,360,bearing_degradation
0,3240,6.6717798738866545,593.4570000548016,265.78246472164085,846.310686536747,324.6985227790308,336,bearing_degradation
0,3264,6.911790103006326,595.2921950514882,269.4593057789417,843.5227148950588,335.86107626242824,312,bearing_degradation
0,3288,6.872554575533766,601.3381174784342,269.03397479363235,837.5022563343421,332.7754141051798,288,bearing_degradation
0,3312,6.438759269598433,594.1749215060967,268.7857823132752,828.9781869207303,339.44279563989596,264,bearing_degradation
0,3336,6.969301361876412,592.4318553558279,270.77081979995427,862.3921263130028,325.6798070900025,240,bearing_degradation
0,3360,6.980715912769898,596.764780073343,271.5565495726715,845.1237461396287,326.23286628132,216,bearing_degradation
0,3384,7.240990529332539,600.9612115855963,270.08717149040217,819.9228808022659,318.0666893512833,192,bearing_degradation
0,3408,7.07104221113393,598.5338004517971,268.37388383065786,830.6374398406286,331.2559696028398,168,bearing_degradation
0,3432,7.584684510651689,602.0765262274405,270.81135756873925,845.0177609740871,330.4762562780936,144,bearing_degradation
0,3456,7.4613825279169905,594.1751258634166,265.49234071757155,827.6046107876732,325.9850316423217,120,bearing_degradation
0,3480,7.241251610915403,593.9262455396442,266.967887758532,839.0154795882589,328.5907463425597,96,bearing_degradation
0,3504,7.519869486610054,596.2881452565979,267.11074444279654,844.9079630033615,322.6438949491244,72,bearing_degradation
0,3528,7.473716827754689,593.4230884924383,268.1780987041361,801.4157191734361,335.3922247641584,48,bearing_degradation
0,3552,7.477294977933637,601.0581645598338,269.1734693249737,834.1196230021076,327.15150262735847,24,bearing_degradation
0,3576,7.6098554653313535,599.1032064040837,267.6785741033254,834.4120915356513,345.2702450781048,0,bearing_degradation
1,0,2.3374119113426173,559.4791842935781,283.8415270634954,845.2188938001649,294.5221752174462,3576,seal_wear
1,24,2.4214294870411246,550.1934711481581,277.704758242221,853.3108181122813,307.484792896688,3552,seal_wear
1,48,2.65476177496934,551.9617666276935,278.92562781782715,868.5360780334545,307.16431105872164,3528,seal_wear
1,72,2.5824031891956594,544.3855218002311,276.82190922527604,850.031793015103,296.9552979646273,3504,seal_wear
1,96,2.437523607416812,552.0009264605682,280.9103637137489,851.5107369942142,299.9706808623042,3480,seal_wear
1,120,2.7343966862976594,548.650169588278,279.8278590951753,858.7194509560981,290.78425004004947,3456,seal_wear
1,144,2.5734272553525432,553.24445899342,281.83014398467765,841.8409878937041,296.6494239649654,3432,seal_wear
1,168,2.282422681351024,540.6559881909878,277.4156096590587,838.2810945262625,304.2398435143598,3408,seal_wear
1,192,2.5558665663050233,547.5310250694513,278.4468266771476,836.6084466765412,297.57826575544425,3384,seal_wear
1,216,2.584156448521135,549.417387444537,276.50690351641424,843.5672993960432,294.0314970959831,3360,seal_wear
1,240,2.372879988737921,534.5463088149635,276.55782015553825,847.7345633493087,305.8601561885688,3336,seal_wear
1,264,2.7395054176719524,547.6134298263154,273.68998583201864,848.594132027274,302.35428928525425,3312,seal_wear
1,288,2.458281594492781,546.2230998703288,276.9635635845384,838.7735971778873,296.56430297318803,3288,seal_wear
1,312,2.4599460357783403,551.7503920661206,276.75518235414165,830.865993091751,294.91971116800624,3264,seal_wear
1,336,2.586502363371716,552.3173728776388,281.50149889946863,847.5290862434891,303.36349082835636,3240,seal_wear
1,360,2.6022509091222843,555.3463183425653,276.40551227691805,830.1540317215042,298.98059994381913,3216,seal_wear
1,384,2.645868887927654,545.9856212488583,274.7838296090778,842.4801768310456,306.6689228533806,3192,seal_wear
1,408,2.5389818122304892,549.0047092939537,278.85725836057077,826.6288759359534,314.3781471760815,3168,seal_wear
1,432,2.4487526875945553,550.833947841422,279.660187564119,845.7831878680388,294.15355834448303,3144,seal_wear
1,456,2.3787336256455514,549.9320699736885,273.20095098868484,829.7334660366992,293.7512334233308,3120,seal_wear
1,480,2.1462175748646457,550.0285911629556,275.5259118013543,833.9706287358392,297.53392848655056,3096,seal_wear
1,504,2.4780911874823146,540.6865384718546,278.85603085936833,848.8580001476384,305.8766357677987,3072,seal_wear
1,528,2.364512652059088,548.5281650249289,272.8750833842903,818.5850341328719,303.7359326014719,3048,seal_wear
1,552,2.3416250507555865,553.0808680106726,277.2172528865854,842.5230032742671,301.6735454598298,3024,seal_wear
1,576,2.4132282016623035,547.1886703913916,274.3077020015139,845.6851844867106,307.162894107222,3000,seal_wear
1,600,2.6858190630340517,548.7526701508664,272.399302192726,846.4632944723677,302.0485738094034,2976,seal_wear
1,624,2.4869092926747363,556.7696485645902,274.1508601879674,810.1739132759623,303.1014249627864,2952,seal_wear
1,648,2.5277395944416643,561.4084353356255,273.31685369075706,832.2302349268459,303.7970823871878,2928,seal_wear
1,672,2.412321764070017,546.9435394413327,275.1170016573243,825.6686333608206,305.3935426528561,2904,seal_wear
1,696,2.694155249644367,555.7216594733145,273.46638672383745,831.1629871915222,296.9909640737414,2880,seal_wear
1,720,2.595147467620121,557.6025170251878,275.2781827190742,825.5417151660773,302.0587956428075,2856,seal_wear
1,744,2.2684007653168874,551.8836249351493,272.4880607596253,818.2474396029152,303.37947137198756,2832,seal_wear
1,768,2.6526315559982954,560.9601050626707,275.05825405271077,816.9807083625427,304.8948654067654,2808,seal_wear
1,792,2.2911877754015966,565.5423975933213,272.46873982333955,813.1104368326996,312.70464536675036,2784,seal_wear
1,816,2.581627087290218,558.0675011870125,274.67123848262264,815.8191763858963,307.89068407773635,2760,seal_wear
1,840,2.54067246468537,567.2040673559698,272.84420877908985,823.718308824136,305.50160025926453,2736,seal_wear
1,864,2.5623390635801333,551.7905348213416,271.3925762093253,832.9557421724658,294.45663027083344,2712,seal_wear
1,888,2.4596827753693895,557.6469842824366,274.6699328410886,834.9137848795688,306.5130424123676,2688,seal_wear
1,912,2.4935095125475097,555.0956760043665,268.8745869762805,818.7461696708174,298.91685261283044,2664,seal_wear
1,936,2.5272084766616816,555.0971212872904,273.5283515131009,817.4889736954318,300.6135464442998,2640,seal_wear
1,960,2.5460155442715218,546.7328178257568,269.26352964994305,813.4428616840974,309.71842576098993,2616,seal_wear
1,984,2.466269266332154,555.2996263763292,275.7205313207096,813.0899507521373,295.3914585338316,2592,seal_wear
1,1008,2.524790046086236,553.9110837053197,273.39300714629985,804.6448647003283,301.2881774599772,2568,seal_wear
1,1032,2.682755801961197,550.402730122198,270.35239560887004,807.4360192047278,301.8231249809255,2544,seal_wear
1,1056,2.6192772726025635,549.2774909483916,270.40761322608654,827.8521778751748,302.7550856246544,2520,seal_wear
1,1080,2.5542639477989835,549.1380420946151,269.7755040719725,816.5649334944833,300.70992201071584,2496,seal_wear
1,1104,2.379543136001417,551.6663789423186,266.9111419120535,828.8442664965236,314.1721850818177,2472,seal_wear
1,1128,2.4254773850946094,554.0028213895756,270.9977144552094,826.5461223651308,302.39234101001483,2448,seal_wear
1,1152,2.0651109236059977,562.4747753282994,267.53182041749585,817.7576904623891,309.3924771181708,2424,seal_wear
1,1176,2.6371464279242205,557.0102508030559,267.4108129717923,820.659062571324,294.63886330764853,2400,seal_wear
1,1200,2.4217021418140305,551.800440462818,270.8340077587348,817.6478923910855,298.9064778766727,2376,seal_wear
1,1224,2.290172715388583,562.832761504949,267.2659565520248,813.0875497679209,306.2403697436489,2352,seal_wear
1,1248,1.8809518345344496,545.9348021152839,268.04223941780657,816.4014543891603,312.16738659547593,2328,seal_wear
1,1272,2.536912409354828,551.4800283258131,267.98039794655244,789.1671823251726,307.05147816180374,2304,seal_wear
1,1296,2.532829237103583,547.4229004311512,269.2742583988638,805.543016451483,306.46962537838044,2280,seal_wear
1,1320,2.9253280595479794,544.3032432553138,267.451653352211,788.6025732046678,297.4648542397815,2256,seal_wear
1,1344,2.238756378748172,546.9613567560071,269.00705446067036,805.6536363267643,294.7904829250968,2232,seal_wear
1,1368,2.539486521607162,559.8473070383661,266.8623622037686,813.6742035394136,305.15714754050924,2208,seal_wear
1,1392,2.517351287120009,562.4212109210581,269.351572330946,806.9599090930948,300.1031649342067,2184,seal_wear
1,1416,2.459573703736765,566.5460426267316,268.2600284700947,806.1666945487259,296.79618809747456,2160,seal_wear
1,1440,2.343801525400485,554.9578858866125,267.4861971362692,808.6757373680545,306.8996897451762,2136,seal_wear
1,1464,2.590791528538881,557.2367805526255,271.43112238642965,799.2499111492552,303.429796835412,2112,seal_wear
1,1488,2.5056140890418592,548.8821065947684,264.7771556795397,788.6358662470215,297.9376077898341,2088,seal_wear
1,1512,2.6493881259668512,559.4899910760829,268.85214927583473,809.1513353050838,298.4499482114492,2064,seal_wear
1,1536,2.502803380399518,551.7408192377281,267.10671515164717,804.36122406917,305.0765219429083,2040,seal_wear
1,1560,2.293302704523019,554.3584766523777,261.3326483209615,799.0053196791667,304.2785477673713,2016,seal_wear
1,1584,2.5429481238194502,548.4000334390578,265.74403422197554,787.058471862725,307.21675107809773,1992,seal_wear
1,1608,2.368387415875337,554.0773467074608,264.62276827740817,806.9980851790642,306.40188144275805,1968,seal_wear
1,1632,2.4257246002325017,557.8435242822205,265.6004150524508,804.2847352006346,309.99824108855125,1944,seal_wear
1,1656,2.6148881880056445,553.0657448512034,268.96323966390827,793.1160089708821,301.97181932999973,1920,seal_wear
1,1680,2.3246746823166813,561.5982229346989,266.04638412641,784.4290393616159,301.6180828530608,1896,seal_wear
1,1704,2.548063608268056,557.9539407218499,265.3196428383389,805.3887152931964,305.6364056713854,1872,seal_wear
1,1728,2.4163386419348862,556.4654959473988,263.4562719361244,789.2952597492516,307.14262790841155,1848,seal_wear
1,1752,2.660940524771704,559.4745765624257,266.25398555131324,797.2661316707325,304.3462130005107,1824,seal_wear
1,1776,2.528041557399294,556.044288064703,264.65177056105745,803.4012415438475,310.67139372992165,1800,seal_wear
1,1800,2.585931623598611,563.5306079203763,260.65755526308743,782.3428652422668,304.9015355196053,1776,seal_wear
1,1824,2.7251599182868675,548.6877090414567,263.7431291741922,781.7163784136404,301.7366060072216,1752,seal_wear
1,1848,2.2364940766100347,558.3606882524781,262.7477786119071,808.1524809839545,306.5572171166169,1728,seal_wear
1,1872,2.636243731826957,565.700886680953,263.3700849168962,794.3030225412335,306.2721691408613,1704,seal_wear
1,1896,2.5516289267477887,551.791421562988,262.73327511737904,779.8165788389791,309.2725136880012,1680,seal_wear
1,1920,2.6516990577101445,553.9766754937418,260.35617414119884,775.9750614443067,306.4380576989885,1656,seal_wear
1,1944,2.6600345168501978,547.9069148653463,264.9926681863156,782.9168835702343,308.5510491329669,1632,seal_wear
1,1968,2.4156690166054626,563.0869733610765,265.0291613561784,795.4766282789362,309.52253667618396,1608,seal_wear
1,1992,2.489566307808955,554.4400175385117,262.1178880744651,788.5660075839644,306.47389947681495,1584,seal_wear
1,2016,2.414381244236447,557.3487755476388,262.0027060183557,782.3849941088517,300.9235348995142,1560,seal_wear
1,2040,2.5104814946145377,552.1395780939077,264.1228679170159,796.370027940969,298.8295934458699,1536,seal_wear
1,2064,2.7267240575205305,558.9314814093674,261.47832885263415,779.0611339628326,313.53572290498084,1512,seal_wear
1,2088,2.570529056961188,546.236527038719,263.30598095026875,790.443046147365,310.4743469218278,1488,seal_wear
1,2112,2.6958891828262557,554.2555627212716,260.6592259451429,769.800910877289,319.37561749428687,1464,seal_wear
1,2136,2.006866038737296,555.9914745033419,260.49274256235987,782.4427346412868,303.69828461024633,1440,seal_wear
1,2160,2.7643186647066815,565.7670993673619,257.9909972927092,774.0078640607175,306.4818365721825,1416,seal_wear
1,2184,2.5030868752877593,554.8572569306407,261.12451843139365,787.4105131521353,305.19096797660757,1392,seal_wear
1,2208,2.497482991035711,566.107374807357,258.77417930146436,782.588067941763,309.34198042447184,1368,seal_wear
1,2232,2.3303366839536284,557.2271333035214,259.4876037311917,778.811636322393,309.8126125322025,1344,seal_wear
1,2256,2.3923918224052225,557.0021798270584,262.5453786883081,778.5183667754935,303.8175386716532,1320,seal_wear
1,2280,2.6157374278947194,565.8680599766637,262.27457153431726,772.6950014680918,310.66616030558214,1296,seal_wear
1,2304,2.6369353686586745,566.9213526188032,259.725605482828,772.4416185316551,309.3346815679626,1272,seal_wear
1,2328,2.5898456988984533,567.22956478288,257.7576260312369,772.7886516547514,312.64812148342077,1248,seal_wear
1,2352,2.7301254689448387,560.449052508368,259.53168606820435,779.8216600825269,307.1365407922892,1224,seal_wear
1,2376,2.636931133190849,564.8682837420256,257.4385113595819,773.2638187449022,306.6592023933478,1200,seal_wear
1,2400,2.7610455596163965,564.5917753379438,258.46943482988956,788.4424284370331,308.4812887223036,1176,seal_wear
1,2424,2.959066488680558,562.1033398420072,260.4406566743312,779.9773925063589,312.9773789268803,1152,seal_wear
1,2448,2.7232869092812972,561.9234333698486,255.49931914521358,780.441443972622,313.04503225003236,1128,seal_wear
1,2472,2.790385354102854,567.7616112160731,258.0657242197923,757.5452886090256,309.30489412658306,1104,seal_wear
1,2496,3.014403585869648,570.1029925325025,259.01556260389987,783.8049835919822,307.62182204609866,1080,seal_wear
