unit_nr,time_in_cycles,vibration,temperature,pressure,flow,power,RUL,failure_mode
5,1776,4.48221689285378,556.9867073838723,273.91353530025407,844.2517082960369,317.5663567249482,1800,bearing_degradation
5,1800,4.322867318434374,555.3669325108648,272.43765922892595,840.5195334689636,316.5374352797449,1776,bearing_degradation
5,1824,4.0772025462494685,552.9002391935509,271.31086127141054,849.4357288720842,314.71696172380706,1752,bearing_degradation
5,1848,4.569084325130542,560.0393283851979,275.5088250920585,837.7885626248094,323.11003977149585,1728,bearing_degradation
5,1872,4.535936661335207,555.9144887248411,274.8370011659704,847.2349428619096,307.70036930214405,1704,bearing_degradation
5,1896,4.207206301239284,556.8564832273917,273.3744049498743,842.0237610354008,318.97255506317174,1680,bearing_degradation
5,1920,4.631173978808554,551.161592217387,271.69526735313724,848.0220453944877,305.065541387203,1656,bearing_degradation
5,1944,4.21998587812511,565.7651077843352,274.12694910741413,839.2488476569849,315.7553158990298,1632,bearing_degradation
5,1968,4.241325647561284,558.1620032565963,277.72062689303743,848.859160685648,316.15781731068427,1608,bearing_degradation
5,1992,4.759879354734151,551.164369012363,274.1541952184015,838.3374872148779,308.78743230805753,1584,bearing_degradation
5,2016,4.646932974342288,549.7860629355307,270.5089151517639,847.6606614925034,317.46153189623914,1560,bearing_degradation
5,2040,4.547985926634143,555.0302520168927,271.96728268928763,854.3126134289101,312.1280631776504,1536,bearing_degradation
5,2064,4.6650491565694345,555.451789699055,275.0237495910277,839.2029550234415,319.5482787450731,1512,bearing_degradation
5,2088,4.555421501647455,567.256250284669,274.4272567141153,828.3619721740686,314.4042011203978,1488,bearing_degradation
5,2112,4.469399250794364,558.2038801411861,274.5759582011057,845.7091152665216,324.9513437028796,1464,bearing_degradation
5,2136,4.538350300533339,549.0587653597206,271.0586180674914,839.0008977905638,312.3629869280406,1440,bearing_degradation
5,2160,4.430599294741885,557.5592686455911,274.4891260728807,834.64177145393,312.7169398139509,1416,bearing_degradation
5,2184,4.494808255284728,561.2783420534815,272.335926584871,841.0234709931727,318.1330546851222,1392,bearing_degradation
5,2208,4.91684445438961,560.3539112491449,275.2941577781732,848.7545684429086,315.13210255815136,1368,bearing_degradation
5,2232,4.761872344761464,557.757475094589,272.7960603887264,830.8108697720511,323.02618026976654,1344,bearing_degradation
5,2256,4.629477518334017,562.675443448743,272.33152102556073,848.2656958762373,322.86248749910595,1320,bearing_degradation
5,2280,5.045377311986732,551.9628885047787,273.49649863173187,840.5227559703538,311.9440571960007,1296,bearing_degradation
5,2304,4.70624767922145,563.4101703897812,270.2044423545387,855.7575701595757,324.601660908345,1272,bearing_degradation
5,2328,4.983076271245707,569.2282020370698,272.7046025263281,836.0231313636361,317.6160052738504,1248,bearing_degradation
5,2352,5.201589067838116,574.8379727389599,270.4160560829692,834.5527583084274,315.59144146480094,1224,bearing_degradation
5,2376,4.915829402808082,560.3687936863223,268.4206147424603,855.3590490981194,329.92722845442097,1200,bearing_degradation
5,2400,5.256450005379346,570.4510364336355,275.27221131070786,818.7985800272098,312.704938351393,1176,bearing_degradation
5,2424,4.994711997097997,574.3623486045276,273.0550966378003,845.7763655446198,318.36726321528084,1152,bearing_degradation
5,2448,5.23135633162269,557.8242801767371,271.00704199396284,848.2434333102824,318.15477258150383,1128,bearing_degradation
5,2472,5.31074987586647,560.4351950772259,274.17984514857017,846.4728205256816,322.026625469186,1104,bearing_degradation
5,2496,5.585604719136269,560.942034021355,268.807485937078,855.575747606708,310.9792586989419,1080,bearing_degradation
5,2520,5.4753046842879805,565.7021480916774,269.923079067728,832.5352166881056,318.04111293001057,1056,bearing_degradation
5,2544,5.32837619866784,571.624949796013,273.7380818917513,838.0654011952271,322.4401699299867,1032,bearing_degradation
5,2568,5.214272574346871,564.1237227792453,269.6672252510302,831.7656305724429,319.95505312567025,1008,bearing_degradation
5,2592,5.3442227414796495,573.1830871583217,273.52515211568914,850.2647197724184,321.29938498039445,984,bearing_degradation
5,2616,5.4266506842751525,568.3216033839369,274.0878064099682,847.654916001272,320.093300002432,960,bearing_degradation
5,2640,5.481562618197491,566.4632639078277,270.9389737615103,845.0642060176872,320.77373167893484,936,bearing_degradation
5,2664,5.813854194116447,579.0300789964034,272.3235561612626,816.7246377305781,331.0718724857775,912,bearing_degradation
5,2688,5.670868883778038,575.080841864384,276.7026461447594,839.100310714841,324.51411912741645,888,bearing_degradation
5,2712,5.6781509326961,573.0000519644889,272.72982678364764,838.5112368527481,335.61415382177057,864,bearing_degradation
5,2736,5.776103642972991,576.7603673482364,268.8825841049037,847.5419723793733,330.13384043820935,840,bearing_degradation
5,2760,5.888969664137312,569.4485667823642,269.10375219640275,864.0971787994213,330.1076017088162,816,bearing_degradation
5,2784,5.814375606575555,576.2302451236178,274.5640559478375,835.6074000661422,332.4761654695924,792,bearing_degradation
5,2808,6.018741825895511,582.4150087020337,271.6695323538581,848.519464055654,329.5552915694332,768,bearing_degradation
5,2832,6.097439651433321,569.5167001485934,270.5480243940431,854.2303678917411,317.3829096809619,744,bearing_degradation
5,2856,6.159008160581678,576.234433938662,268.79541993339035,853.5074509111091,323.44743586967445,720,bearing_degradation
5,2880,6.339366862772083,578.3982768450076,272.0699284143222,828.3249433178646,330.0094281679819,696,bearing_degradation
5,2904,6.166885556889302,582.2851221751683,274.5884080936156,832.7830377949415,320.8525787218904,672,bearing_degradation
5,2928,5.9393895966244346,568.9495508645131,270.3482163673772,834.6384579366731,314.43974071551173,648,bearing_degradation
5,2952,6.244120499927754,580.921954797303,271.0625186866278,836.7631326697854,319.8038538330415,624,bearing_degradation
5,2976,6.093644861131415,574.5545499013184,267.7128846516893,834.5843600678373,329.92884062951896,600,bearing_degradation
5,3000,6.126182918925762,575.0791121293729,266.6449144929179,839.8862680170176,318.8757238091415,576,bearing_degradation
5,3024,6.2358636674841454,586.5363966423026,268.9882644771492,840.647696918369,326.30647583470244,552,bearing_degradation
5,3048,6.285811230782929,578.1341393473461,268.5110953818444,844.7311958226868,325.59407617975705,528,bearing_degradation
5,3072,6.588215105699601,584.0928916772092,269.528001569802,837.4680079550852,332.3972386222321,504,bearing_degradation
5,3096,6.3655925471335095,589.3885520703881,272.0637137300526,832.6923485335747,332.72370668727655,480,bearing_degradation
5,3120,6.723375589863537,587.5213806492997,267.58859213072986,849.3054892030661,325.6540812394966,456,bearing_degradation
5,3144,6.587590417027551,586.7520774097695,269.8974919448678,849.22941071807,328.509233485662,432,bearing_degradation
5,3168,6.882374120456973,587.0878689025556,269.052541699234,834.0019313020347,331.2429501563558,408,bearing_degradation
5,3192,6.708834652439308,588.6767771853334,271.17053584300567,840.28517703198,329.08522491369723,384,bearing_degradation
5,3216,6.850330991280362,584.8591432364641,271.03478960613614,841.8493923087462,321.718624905328,360,bearing_degradation
5,3240,6.741128546312085,596.0230263389022,269.35414031745654,840.4601947259742,323.72043175660565,336,bearing_degradation
5,3264,7.060490146814961,585.4996570334649,267.37866909447865,827.344362414972,326.2312042222387,312,bearing_degradation
5,3288,6.974614853115438,599.9360059433035,270.67776924881764,835.8307715256207,331.5671641468952,288,bearing_degradation
5,3312,6.925504285678757,588.4115082118766,272.03194744290835,848.5312729195848,329.73973114404123,264,bearing_degradation
5,3336,6.869772268781696,597.2541752517079,268.40825910621004,842.1553123531936,327.38917210008304,240,bearing_degradation
5,3360,6.99963919849496,597.6154339778121,269.5195260053188,818.3668206316335,323.90201953788454,216,bearing_degradation
5,3384,7.326789653132596,595.9319564703535,268.6842518518889,830.4496497406552,320.7518645857808,192,bearing_degradation
5,3408,7.237244709696558,595.8598011400202,268.66216463519817,819.9845536675368,334.63534454289555,168,bearing_degradation
5,3432,7.258301509296964,599.7017317184376,271.68131194131183,842.0127531936574,325.7674990490456,144,bearing_degradation
5,3456,6.999538677859361,603.4004153065475,265.7083454922147,838.120172442867,324.8822688587755,120,bearing_degradation
5,3480,7.41356734961127,603.3433835376369,273.70347814688864,822.000326346955,327.4537601546736,96,bearing_degradation
5,3504,7.470963552115699,591.9515709240377,269.69344405355986,844.0335813114966,324.6555593380009,72,bearing_degradation
5,3528,7.578604148481986,597.4020765738427,267.7195735509368,823.5956539544152,333.1229856365402,48,bearing_degradation
5,3552,7.40512874092436,597.203881158817,266.8009056780105,833.8719207491048,330.8593110839826,24,bearing_degradation
5,3576,7.431876614803861,600.495220525719,267.1531893229428,847.5521633747027,329.5516490282949,0,bearing_degradation
